,AAPL,AMZN,BNB,BTC,ETH,GOOGL,META,MSFT,TSLA,XRP
2020-08-13,453.1,182.47,934.44,16197.22,1831.97,144.68,123.94000000000001,375.05,196.1,2.77278
2020-08-14,451.83,181.86,930.64,16815.09,1215.8519999999999,144.46,120.63,369.86,200.358,3.015231
2020-08-15,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-08-16,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-08-17,452.6,184.17,902.55,20191.13,1673.56,145.788,124.048,369.89,201.0,3.253959
2020-08-18,453.27,183.47,960.42,19863.52,1641.22,146.92,119.17,384.892,198.054,3.039596
2020-08-19,455.21,184.67,940.29,19362.21,1584.71,144.77,117.91,371.14,197.55,2.982589
2020-08-20,461.85,177.35,939.66,20205.32,1525.81,143.5,120.16,372.43,193.75,2.929264
2020-08-21,455.41,178.69,886.1380000000001,16351.114000000001,1526.06,142.76,121.41,370.36,190.29,2.888984
2020-08-22,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-08-23,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-08-24,461.73,185.7,787.83,19173.75,1474.28,139.74,124.076,368.53,191.448,2.0933014
2020-08-25,451.0,181.1,800.3,17169.85,1460.41,144.59,120.7,366.68,192.66,2.821628
2020-08-26,452.04,190.49,787.72,19222.96,1478.01,144.86,121.49,373.51,189.78,2.81022
2020-08-27,442.17,196.05,859.9140000000001,17524.79,1514.78,145.08,122.68,359.4,188.75,2.93369
2020-08-28,453.6,188.9,774.87,16244.14,1522.26,144.48,123.79,365.05,192.45,2.982657
2020-08-29,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-08-30,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-08-31,452.73,190.6,763.8,15958.74,1513.48,143.888,125.43,372.53,193.73,2.708132
2020-09-01,458.168,191.46,692.4240000000001,16653.65,1543.97,143.17,123.73,368.08,189.33,2.2747778
2020-09-02,443.2,182.24,804.39,15250.57,1550.47,143.888,120.97,373.93,190.6,2.436211
2020-09-03,452.28,187.04,802.54,14323.06,1478.49,145.61,122.07,372.32,191.19,2.391406
2020-09-04,458.97,187.39,822.28,14238.7,1457.46,148.34,122.36,366.65,193.26,2.321743
2020-09-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-07,463.86,180.26,928.78,17076.63,1402.69,143.77,120.47,370.11,194.27,2.54374
2020-09-08,454.27,171.35,976.5,17523.65,1130.43,139.73,121.88,383.34799999999996,194.46,2.7027488
2020-09-09,460.4,170.16,1019.42,17935.88,1314.4,145.3,125.51,367.49,192.89,2.419642
2020-09-10,452.42,186.20800000000003,1010.12,19287.62,1299.74,147.62,124.9,363.22,195.0,2.357332
2020-09-11,453.11,167.71,1028.32,19580.44,1305.34,144.29,124.1,367.39,197.49,2.407797
2020-09-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-14,444.74,173.94,1021.24,19560.8,1398.73,146.33,123.49,367.1,193.66,2.464515
2020-09-15,457.5,179.92,1058.15,18746.73,1331.67,147.6,122.9,364.02,192.14,2.417459
2020-09-16,458.74,175.79,1031.46,18184.84,1311.23,153.01,124.91,370.68,188.96,2.564117
2020-09-17,447.71,169.42,1183.12,16061.64,1276.52,147.05,122.17,371.51,188.71,2.609925
2020-09-18,436.28,174.64,1240.46,15660.71,1262.42,146.15,127.172,372.41,192.59,2.74377
2020-09-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-21,444.33,169.62,1287.42,15939.57,1264.04,143.68,126.23000000000002,374.48,193.41,2.876419
2020-09-22,453.34,172.83,1287.92,15597.76,1323.71,146.33,124.66,374.34,199.184,2.858607
2020-09-23,456.26,177.7,1339.26,28417.458000000002,1328.81,138.94,126.69,376.38,195.826,3.026605
2020-09-24,451.24,174.86,1440.87,15737.89,1326.66,140.71,127.42,377.99,193.15,3.017488
2020-09-25,455.09,170.31,1383.32,16473.71,1317.96,142.24,128.54,373.93,200.02999999999997,3.063655
2020-09-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-09-28,453.4,172.01,1398.63,15725.62,1325.01,145.34,127.99,372.0,194.03,3.126393
2020-09-29,436.2,171.63,1369.42,16012.3,1346.74,147.03,127.87,391.038,192.25,3.077696
2020-09-30,438.13,180.75,1290.58,14030.34,1309.45,149.63,125.65,368.81,190.58,3.188803
2020-10-01,451.37,181.9,1333.62,14750.69,1239.04,145.27,125.61,368.4,188.15,3.238744
2020-10-02,447.91,173.11,1347.22,16007.25,1190.53,142.07,124.58,376.39,190.39,3.112002
2020-10-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-05,456.48,167.81,1458.68,16816.85,1274.2,140.14,126.33,373.17,191.49,3.029294
2020-10-06,457.17,171.96,1487.26,17822.25,1222.51,139.33,126.56,381.28,194.28,3.117639
2020-10-07,463.56,161.57,1408.73,18697.34,1205.68,140.34,125.89,380.07,193.0,3.122287
2020-10-08,452.51,163.93,1374.4,17190.02,1222.58,141.27,125.06,374.47,193.81,3.032194
2020-10-09,452.63,163.15,1331.83,17834.77,1220.27,138.15,125.75,366.87,193.54,3.255966
2020-10-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-12,447.99,164.72,1193.85,19178.98,1347.26,137.6,125.58,374.31,194.07,3.36646
2020-10-13,447.73,165.85,1243.91,17817.0,1337.44,144.03199999999998,126.89,374.05,193.95,3.343443
2020-10-14,445.52,158.55,1273.65,18550.32,1290.09,138.29,124.55,372.88,196.67,3.280643
2020-10-15,446.22,164.33,1259.45,17852.56,1232.49,135.71,122.04,370.19,199.76,3.325938
2020-10-16,444.1,170.42,1214.09,16685.04,1231.64,137.07,122.46,375.52,211.21000000000004,3.063753
2020-10-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-19,446.58,171.95,1183.92,15253.94,1247.41,136.09,120.96,375.98,196.95,3.067292
2020-10-20,447.56,168.97,1169.22,37501.736,1232.13,138.72,122.12,382.51,197.27,2.944957
2020-10-21,455.19,171.07,1163.01,16324.8,1240.31,137.78,122.56,381.69,197.74,2.978678
2020-10-22,449.73,165.47,1115.22,17124.86,1207.12,137.92,124.45,382.4,196.48,3.00047
2020-10-23,444.71,169.96,1157.84,15544.76,1213.62,140.35,122.35,376.06,196.5,3.063015
2020-10-24,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-10-26,439.29,165.48,1234.74,17127.45,1235.16,146.11,122.16,382.36,194.5,3.067665
2020-10-27,455.59,160.13,1213.75,17431.06,1257.77,146.35,123.66,381.53,192.79,3.055457
2020-10-28,459.98,166.09,1132.26,16395.13,1325.56,147.82,125.57,384.95,194.59,2.817605
2020-10-29,449.78,176.38,1165.6,19164.92,1281.02,146.1,125.25,381.34,194.8,3.010387
2020-10-30,445.81,171.19,1156.82,19430.01,1281.81,140.72,124.71,374.33,195.67,3.127244
2020-10-31,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-01,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-02,458.95,170.74,1245.31,20517.82,1295.21,142.63,125.51,371.31,192.8,3.11297
2020-11-03,460.36,162.4,1283.27,21415.89,1257.56,142.53,124.57,378.3,190.5,2.99726
2020-11-04,445.3,162.24,1306.29,20452.15,1345.31,145.506,125.24,380.67,192.33,3.033362
2020-11-05,442.36,159.84,1312.9,20103.69,1266.6,134.83,122.05,377.76,190.82,2.7107454
2020-11-06,447.45,183.72400000000002,1253.85,21466.87,1216.75,137.93,122.14,377.44,194.5,2.978138
2020-11-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-08,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-09,445.8,173.09,1116.81,20245.16,1183.02,139.1,124.16,388.51,194.19,2.672329
2020-11-10,443.13,171.69,1153.58,20250.5,1202.7,144.65,128.06,379.97,194.08,2.511064
2020-11-11,446.39,171.49,1129.76,19774.3,1255.37,154.346,132.12,383.25,196.91,2.655596
2020-11-12,439.84,173.41,1133.44,19122.14,1278.59,140.96,134.39,379.08,195.9,2.828663
2020-11-13,443.81,176.77,1102.41,17647.54,1299.3,136.94,128.04,375.49,197.44,2.538435
2020-11-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-15,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-16,450.56,173.81,1192.4,15705.19,1149.43,141.37,127.06,377.33,200.52,2.5480734
2020-11-17,442.68,176.1,1140.64,14416.03,1093.87,153.602,126.4,380.21,202.47,2.474741
2020-11-18,438.25,177.59,1181.67,14138.34,1146.13,140.57,127.62,380.79,199.83,2.456491
2020-11-19,425.32,170.71,1199.13,14675.39,1150.71,141.29,127.08,383.64,208.22400000000002,2.526444
2020-11-20,422.58,173.33,1196.7459999999999,35245.022,1147.28,140.23200000000003,126.58,380.39,200.56,2.474297
2020-11-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-22,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-23,433.1,168.48,1183.19,13919.46,1192.04,141.2,125.6,382.62,197.96,2.203926
2020-11-24,448.41,185.94,1228.07,13031.67,1182.02,139.39,126.99,382.54,193.82,2.200072
2020-11-25,446.07,172.28,1244.85,12049.19,1129.61,140.39,123.5,383.06,195.24,2.234987
2020-11-26,460.31,167.69,1292.37,10735.67,1146.73,142.05,125.1,388.42,195.23,2.235419
2020-11-27,462.38,168.71,1286.72,10387.32,1143.61,142.32,124.52,385.1,196.97,2.199615
2020-11-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-29,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-11-30,458.45,167.41,1318.83,13583.38,1151.61,139.98,128.16,383.66,196.46,2.166343
2020-12-01,457.08,166.65,1386.64,13105.68,1185.3,138.25,130.42,380.19,200.41,2.35385
2020-12-02,461.19,167.17,1452.52,12316.32,1244.93,136.27,129.04,381.51,201.67,2.485969
2020-12-03,457.26,169.83,1390.94,11446.22,1262.94,138.9,126.86,381.48,200.26,2.461891
2020-12-04,458.9,170.92,1443.75,11151.46,1239.33,137.58,129.82,372.79,198.63,2.432326
2020-12-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-07,457.8,168.89,1379.59,10823.35,1210.65,138.84,132.05,373.16,197.07,2.285469
2020-12-08,451.49,173.05,1381.98,11570.98,1188.91,135.76,129.44,375.3,212.07200000000003,2.254274
2020-12-09,446.94,174.08,1327.33,11742.67,1227.09,136.34,126.63,376.24,194.07,2.154478
2020-12-10,450.72,194.26000000000002,1307.43,12198.32,1209.44,142.47,129.61,377.88,193.55,2.180371
2020-12-11,452.13,161.87,1321.17,11170.59,1096.05,144.51,129.18,378.44,211.746,2.268897
2020-12-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-14,457.43,161.83,562.052,12227.09,1055.74,140.86,127.33,374.35,221.69,2.182104
2020-12-15,444.51,162.08,1470.08,12834.2,1088.85,139.71,126.4,373.83,194.04,2.163091
2020-12-16,435.99,168.58,1515.95,13190.77,1125.42,138.98,127.37,378.44,198.29,2.250362
2020-12-17,439.92,170.42,1572.86,13193.46,1165.32,136.32,128.28,381.14,197.49,2.20802
2020-12-18,440.61,172.23,1603.3,13661.06,1191.05,153.02,127.83,403.656,197.44,2.033387
2020-12-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-21,442.63,175.77,1719.34,13670.34,1318.08,134.61,129.11,382.36,196.95,2.011605
2020-12-22,442.94,172.43,1744.97,14048.68,1390.92,132.54,130.15,382.42,195.18,1.971054
2020-12-23,437.76,173.65,1764.14,15880.89,1369.09,134.24,133.13,384.02,194.65,1.929374
2020-12-24,437.37,192.40800000000002,1753.67,17513.24,1366.76,136.61,131.37,382.4,197.55,1.92823
2020-12-25,438.8,177.75,1704.94,17737.7,1376.68,138.95,128.458,385.12,199.0,2.028837
2020-12-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2020-12-28,447.47,184.206,1639.93,18780.41,1376.98,140.65,128.11,387.7,198.54,1.958681
2020-12-29,435.54,164.82,755.668,17988.8,1356.3,140.84,131.5,382.2,197.65,1.873785
2020-12-30,445.57,167.7,1584.39,18276.77,1378.62,142.48,132.44,386.6,199.35,1.884403
2020-12-31,445.28,165.13,1602.74,18063.7,1371.52,140.81,128.93,384.4,196.9,1.888245
2021-01-01,454.0780000000001,172.91,1628.34,20297.67,1320.85,139.57,133.668,381.78,195.49,1.824536
2021-01-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-01-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-01-04,457.08,171.22,1496.4,18868.07,1319.5,138.39,131.34,383.9,197.57,1.930581
2021-01-05,463.24,168.08,754.958,19557.41,1274.23,137.0,131.3,383.03,197.64,2.010483
2021-01-06,454.19,177.74,1352.14,20581.47,1242.18,134.3,132.18,379.13,200.97,1.918349
2021-01-07,448.34,172.99,1318.86,21776.71,1223.65,136.53,127.8,383.79,202.26,2.000004
2021-01-08,449.41,179.32,1275.41,24217.89,947.3259999999998,137.43,128.18,381.36,202.6,2.09236
2021-01-09,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-01-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
